course_id,grade,user_id,course_active,course_end_enroll_time,course_name,course_start_enroll_time,user_department,user_institute,user_position,course_group,course_tag,user_gender,user_age,user_age_group,institute,state
370,B+,5551,False,21-01-2018,"Basic Programming Using Python workshop,Manav Rachna(18-20/01/2018)",15-01-2018,ECE-IOT,MRIIRS,School Student,Self,Advanced,Male,18,16-25,AY,Assam
370,F,5561,False,21-01-2018,"Basic Programming Using Python workshop,Manav Rachna(18-20/01/2018)",15-01-2018,ECE,MRIIRS,School Student,Self,Intermediate,Male,33,26-35,BX,West Bengal
370,C,5654,False,21-01-2018,"Basic Programming Using Python workshop,Manav Rachna(18-20/01/2018)",15-01-2018,FET,Manav Rchana International institute of research and studies,Graduate Student,Self,Advanced,Female,20,16-25,BC,Andra Pradesh
370,P,5644,False,21-01-2018,"Basic Programming Using Python workshop,Manav Rachna(18-20/01/2018)",15-01-2018,cse,mriirs,Graduate Student,Self,Intermediate,Female,21,16-25,AM,Himachal Pradesh
370,A+,5578,False,21-01-2018,"Basic Programming Using Python workshop,Manav Rachna(18-20/01/2018)",15-01-2018,FET,Manav Rachna Iternational University,Graduate Student,Self,Intermediate,Male,58,56-65,AZ,West Bengal
370,A,5612,False,21-01-2018,"Basic Programming Using Python workshop,Manav Rachna(18-20/01/2018)",15-01-2018,Computer Science,Manav Rachna international institute of research and studies,Graduate Student,Self,Intermediate,Female,42,36-45,CD,Uttaranchal
370,A+,5642,False,21-01-2018,"Basic Programming Using Python workshop,Manav Rachna(18-20/01/2018)",15-01-2018,FET,MRIIRS,Industry Professional,Self,Intermediate,Male,33,26-35,BY,Kerala
372,A+,5627,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Department of Computer Science,Shaheed Sukhdev College of Business Studies,Industry Professional,Instructor,Advanced,Female,64,56-65,CN,Chhattisgarh
374,A+,5627,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Department of Computer Science,Shaheed Sukhdev College of Business Studies,School Student,Self,Advanced,Male,42,36-45,AD,Gujarat
372,A+,5619,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Computer Science,Shaheed Sukhdev College of Business Studies,Graduate Student,Instructor,Advanced,Female,40,36-45,CB,Jharkhand
374,A,5619,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer Science,Shaheed Sukhdev College of Business Studies,School Student,Self,Basic,Female,17,16-25,CS,Uttaranchal
372,B,5618,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Computer Science,"Shaheed Sukhdev College of Business Studies, DU",Faculty,Instructor,Intermediate,Female,17,16-25,BC,Andra Pradesh
374,A+,5618,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer Science,"Shaheed Sukhdev College of Business Studies, DU",Postgraduate Student,Self,Advanced,Female,41,36-45,CS,Uttaranchal
372,A,5628,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Computer Science,Shaheed Sukhdev College of Business Studies,Graduate Student,Instructor,Basic,Male,21,16-25,DE,Tripura
372,A,5622,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Computer science,Shaheed sukhdev college,School Student,Instructor,Advanced,Female,56,56-65,CI,Tripura
372,C,5623,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Computer science,Shaheed Sukhdev college of business studies,Graduate Student,Instructor,Intermediate,Male,45,36-45,DB,Mizoram
372,P,5624,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,bsc cs,sscbs,School Student,Instructor,Advanced,Male,29,26-35,DS,Jharkhand
374,A,5624,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,bsc cs,sscbs,Graduate Student,Self,Intermediate,Female,44,36-45,AY,Assam
372,C,5629,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Computer Science,Shaheed Sukhdev College Of Business Studies,Graduate Student,Instructor,Advanced,Female,30,26-35,AG,Uttar Pradesh
372,P,5630,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Computer Science,Shaheed Sukhdev College of Business Studies,Faculty,Instructor,Intermediate,Female,36,36-45,CW,Tamil Nadu
372,B,5634,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Computer Science,SSCBS,Graduate Student,Instructor,Basic,Female,50,46-55,DB,Mizoram
372,A,5621,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Computer Science,Shaheed Sukhdev College of Business Studies,Postgraduate Student,Instructor,Advanced,Female,28,26-35,AF,Kerala
372,C,5653,False,19-01-2018,"ISCP Workshop, S.S. College of Business Studies, University of Delhi (18/01/2018)",17-01-2018,Computer Science,Shaheed Sukhdev College of Business Studies,Research Scolar,Instructor,Basic,Male,25,16-25,CZ,Jammu and Kashmir
374,A,5425,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer Science,Shaheed Sukhdev College of Business Studies,School Student,Self,Basic,Female,24,16-25,AV,Gujarat
374,A+,5408,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Bsc(H) Computer science,Shaheed Sukhdev college of business studies,Faculty,Self,Basic,Male,50,46-55,BS,Jharkhand
374,B+,5413,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer Science,Shaheed Sukhdev College of Business Studies,Graduate Student,Self,Basic,Male,47,46-55,BF,Maharashtra
374,P,5432,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,computer science,SSCBS,Postgraduate Student,Self,Advanced,Male,23,16-25,DA,Kerala
374,C,5418,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer science,Shaheed sukhdev college of business studies,Graduate Student,Self,Advanced,Male,41,36-45,CU,Himachal Pradesh
374,B+,5407,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Department of computer science,SHAHEED SUKHDEV COLLEGE OF BUSINESS STUDIES,Graduate Student,Self,Intermediate,Male,19,16-25,CS,Uttaranchal
374,C,5429,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer Science,Shaheed Sukhdev College of Business Studies,Graduate Student,Self,Advanced,Female,37,36-45,DK,Maharashtra
374,A,5411,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer Science,Saheed sukhdev college of business studies,Graduate Student,Self,Advanced,Female,52,46-55,DV,Kerala
374,A,5451,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Bsc hons. (cs),sscbs,Graduate Student,Self,Advanced,Male,47,46-55,BA,Uttar Pradesh
374,B,5419,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer science,sscbs(DU),School Student,Self,Intermediate,Male,17,16-25,BX,West Bengal
374,B+,5427,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer science,Shaheed Sukhdev College of Business Studies,Postgraduate Student,Self,Advanced,Male,31,26-35,DO,Tripura
374,C,5444,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,computer science,sscbs,Graduate Student,Self,Intermediate,Female,53,46-55,DT,Maharashtra
374,A,5431,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer science,Shaheed Sukhdev College of business studies,Faculty,Self,Intermediate,Male,42,36-45,BD,Assam
374,C,5423,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer Science,Shaheed Sukhdev College of Business Studies,Postgraduate Student,Self,Advanced,Female,46,46-55,AR,Andra Pradesh
374,B+,5442,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer science,Shaheed Sukhdev college of business studies,Research Scolar,Self,Basic,Male,52,46-55,BF,Maharashtra
374,C,5409,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,computer science,shaheed sukhdev college of business studies,School Student,Self,Advanced,Female,39,36-45,BG,Jharkhand
374,C,5416,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Department of computer science,SSCBS,School Student,Self,Advanced,Female,34,26-35,DE,Tripura
374,A,5440,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer Science,University of Delhi,Graduate Student,Self,Basic,Male,55,46-55,CL,Punjab
374,A+,5460,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer Science,Shaheed sukhde college of business studies,School Student,Self,Advanced,Male,46,46-55,DC,Punjab
374,P,5445,False,27-01-2018,"BPPy Workshop, S.S. College of Business Studies, University of Delhi (19/01/2018)",19-01-2018,Computer Science,Shaheed Sukhdev College Of Business Studies,Graduate Student,Self,Intermediate,Male,29,26-35,AO,Bihar
377,C,5695,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,,,Graduate Student,Self,Intermediate,Male,26,26-35,DB,Mizoram
377,A,5682,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of Computing,Graphic Era Hill University,Faculty,Self,Intermediate,Male,55,46-55,DP,Chhattisgarh
377,A+,5730,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,cs,GEHU,Graduate Student,Self,Advanced,Female,50,46-55,CI,Tripura
377,C,5678,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,CSE,Gehu,Industry Professional,Self,Advanced,Female,24,16-25,BQ,Bihar
377,A+,5694,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of Computing,Graphic Era Hill University,Graduate Student,Self,Basic,Female,20,16-25,DG,Himachal Pradesh
377,C,5711,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Computer Science,"Graphic Era Hill University,Dehradun",Graduate Student,Self,Intermediate,Female,61,56-65,BX,West Bengal
377,A,5685,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of Computer Science,Graphic Era Hill University,Graduate Student,Self,Basic,Male,62,56-65,AH,Assam
377,B,5724,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,computer science,Graphic era hill university,Graduate Student,Self,Basic,Female,39,36-45,AX,Arunachal Pradesh
377,A+,5692,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Computer Science and Engineering,Graphic Era Hill University,Faculty,Self,Basic,Male,56,56-65,CB,Jharkhand
377,C,5729,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,CS/IT,Graphic Era Hill University,Graduate Student,Self,Intermediate,Male,60,56-65,AP,Kerala
377,B+,5691,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,computer science engineering,GRAPHIC ERA HILL UNIVERSITY,Graduate Student,Self,Advanced,Male,41,36-45,AZ,West Bengal
377,A,5722,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,CS/IT,Graphic Era Hill University,Industry Professional,Self,Intermediate,Female,16,16-25,CF,Bihar
377,A,5697,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Computer science and engineering,Graphic era hill university,Graduate Student,Self,Basic,Male,25,16-25,BT,Jharkhand
377,C,5714,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,CS/IT,Graphic Era Hill University,Graduate Student,Self,Advanced,Male,31,26-35,BH,Chhattisgarh
377,B,5713,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Computer Science,Graphic Era Hill University,Faculty,Self,Advanced,Male,47,46-55,CK,Haryana
377,B+,5680,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,cs,gehu,Industry Professional,Self,Intermediate,Male,43,36-45,BJ,Orissa
377,B+,5718,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,BTech,Graphic Era Hill University,Graduate Student,Self,Intermediate,Female,59,56-65,DB,Mizoram
377,A,5739,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,CSE,GEHU,Graduate Student,Self,Basic,Female,20,16-25,CR,Tripura
377,A,5684,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,CS,Graphic Era Hill University,Graduate Student,Self,Advanced,Female,25,16-25,BY,Kerala
450,P,5684,True,01-01-2199,Graphic Era Hill ISCP (29-03-2018),28-03-2018,CS,Graphic Era Hill University,Graduate Student,Instructor,Intermediate,Male,61,56-65,AO,Bihar
377,B,5704,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,computer science,graphic era hill university,Graduate Student,Self,Advanced,Female,61,56-65,CN,Chhattisgarh
412,C,5704,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,computer science,graphic era hill university,Graduate Student,Self,Advanced,Male,30,26-35,AC,Punjab
377,C,5738,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Computer Science,Graphic Era Hill University,Graduate Student,Self,Advanced,Male,64,56-65,DC,Punjab
412,B+,5738,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,Computer Science,Graphic Era Hill University,Faculty,Self,Intermediate,Male,52,46-55,DM,West Bengal
451,B+,5738,False,06-05-2018,Basic Programming Using Python(01 - 30April),30-03-2018,Computer Science,Graphic Era Hill University,Graduate Student,Self,Basic,Male,30,26-35,BF,Maharashtra
377,B,5723,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of computing,Graphic Era Hill University,Industry Professional,Self,Intermediate,Female,57,56-65,DP,Chhattisgarh
377,B+,5703,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Cs,Gehu,Industry Professional,Self,Intermediate,Female,53,46-55,AT,Andra Pradesh
377,B+,5698,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of Computing,"Graphic Era Hill University, Dehradun",Graduate Student,Self,Intermediate,Male,63,56-65,AH,Assam
412,A,5698,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,School of Computing,"Graphic Era Hill University, Dehradun",Industry Professional,Self,Intermediate,Female,38,36-45,CJ,Goa
377,P,5686,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of Computing,Graphic Era Hill University,Graduate Student,Self,Basic,Female,63,56-65,DR,Nagaland
412,A,5686,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,School of Computing,Graphic Era Hill University,Faculty,Self,Advanced,Male,20,16-25,DF,Manipur
377,B+,5716,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Cs,Graphic era hill university,Graduate Student,Self,Basic,Female,62,56-65,DQ,Bihar
377,B,5735,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of computing,Graphic Era Hill university,Graduate Student,Self,Basic,Male,45,36-45,AU,Jammu and Kashmir
377,A,5701,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of computing,Graphic Era Hill University,Graduate Student,Self,Basic,Male,40,36-45,AM,Himachal Pradesh
377,P,5709,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Graphic era hill university,Graphic era,Graduate Student,Self,Basic,Female,26,26-35,AY,Assam
377,A+,5736,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,CS-IT,GEHU DDUN,Postgraduate Student,Self,Advanced,Female,32,26-35,AE,Haryana
377,P,5702,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,,,School Student,Self,Intermediate,Female,41,36-45,CU,Himachal Pradesh
377,A,5712,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Cs,Graphic Era Hill University,Graduate Student,Self,Basic,Male,50,46-55,DG,Himachal Pradesh
377,B+,5707,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of computing,Graphic era hill university,Graduate Student,Self,Basic,Female,40,36-45,DU,Tamil Nadu
377,A,5696,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Computer science,Graphic Era Hill University,Faculty,Self,Intermediate,Male,21,16-25,AA,Maharashtra
377,A+,5715,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,Computer Science,"Graphic Era Hill University,Dehradun",Faculty,Self,Intermediate,Female,28,26-35,BM,Rajasthan
377,B+,5683,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,computer science,graphic era hill university,Postgraduate Student,Self,Intermediate,Female,63,56-65,CN,Chhattisgarh
377,C,5717,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of Computing,Graphic Era Hill University,Postgraduate Student,Self,Basic,Male,38,36-45,AP,Kerala
412,B,5717,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,School of Computing,Graphic Era Hill University,Graduate Student,Self,Advanced,Male,34,26-35,BV,Himachal Pradesh
377,B,5737,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,,,Industry Professional,Self,Intermediate,Female,61,56-65,BI,Uttaranchal
377,P,5728,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,computer science,Graphic era hill university,Faculty,Self,Advanced,Female,29,26-35,BT,Jharkhand
377,A,5708,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,school of computing,GEHU,Graduate Student,Self,Advanced,Female,37,36-45,DJ,Tamil Nadu
377,A+,5731,False,31-01-2018,"Basics of Python, GEHU(29-01-2018)",23-01-2018,School of computing,Graphic Era Hill University,Graduate Student,Self,Basic,Male,34,26-35,CN,Chhattisgarh
412,C,5731,False,06-04-2018,Basic Programming Using Python(01 - 31March),27-02-2018,School of computing,Graphic Era Hill University,Industry Professional,Self,Basic,Female,20,16-25,BU,Kerala
